Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2002,Matt Kinney,MIN,66.0,305,0.8632,0.1918,0.3744,0.4338,0.0947,0.1368,0.0732,0.4286,0.4690,0.2301,0.3009,0.1333,0.6000,0.2667,737
2002,Kyle Lohse,MIN,180.2,783,0.8792,0.2046,0.3721,0.4233,0.1000,0.1083,0.0521,0.3846,0.4483,0.2690,0.2828,0.1707,0.5500,0.2793,739
2002,Joe Mays,MIN,95.1,418,1.2377,0.2178,0.4327,0.3496,0.1230,0.1148,0.0596,0.5000,0.5071,0.2436,0.2493,0.1218,0.6006,0.2776,740
2002,Eric Milton,MIN,171.0,707,0.7045,0.2303,0.3181,0.4516,0.1741,0.0972,0.0805,0.3333,0.4250,0.2550,0.3201,0.1519,0.5769,0.2712,743
2002,Brad Radke,MIN,118.1,490,1.0267,0.2304,0.3899,0.3797,0.1533,0.0800,0.0390,0.3333,0.4115,0.3192,0.2693,0.1700,0.6075,0.2225,748
2002,Rick Reed,MIN,188.0,778,0.9920,0.1922,0.4023,0.4055,0.0996,0.1275,0.0602,0.1667,0.4672,0.2672,0.2656,0.1296,0.6176,0.2528,750
2002,J.C. Romero,MIN,81.0,332,1.9649,0.1952,0.5333,0.2714,0.1228,0.0526,0.0893,0.3333,0.4120,0.2639,0.3241,0.1860,0.6000,0.2140,754
2002,Johan Santana,MIN,108.1,452,0.7227,0.2146,0.3295,0.4559,0.1513,0.0588,0.0465,0.0000,0.3849,0.2981,0.3170,0.1509,0.6528,0.1962,755
2002,Tony Armas,MON,164.1,705,1.4231,0.1975,0.4713,0.3312,0.0897,0.1410,0.0541,0.1111,0.4458,0.3006,0.2536,0.1414,0.5717,0.2869,761
2002,Bruce Chen,3 Tms,77.2,360,0.7576,0.2435,0.3261,0.4304,0.1919,0.1616,0.0800,0.2000,0.4723,0.2511,0.2766,0.1702,0.5957,0.2340,769
2002,Matt Herges,MON,64.2,298,1.4776,0.2170,0.4670,0.3160,0.1045,0.1493,0.0505,0.1250,0.4409,0.3136,0.2455,0.1644,0.6301,0.2055,780
2002,Tomo Ohka,MON,192.2,806,1.3695,0.2192,0.4513,0.3295,0.0936,0.0936,0.0540,0.1000,0.4182,0.2972,0.2846,0.1685,0.6378,0.1937,788
2002,Carl Pavano,2 Tms,136.0,619,1.5143,0.2397,0.4579,0.3024,0.1071,0.1357,0.0849,0.1111,0.4047,0.3093,0.2860,0.1335,0.6780,0.1886,790
2002,Britt Reames,MON,68.0,308,1.8679,0.1915,0.5266,0.2819,0.0943,0.1509,0.0808,0.0000,0.4555,0.2880,0.2565,0.1832,0.6335,0.1832,794
2002,Scott Stewart,MON,64.0,264,2.0889,0.1726,0.5595,0.2679,0.0222,0.0889,0.0745,0.3333,0.4598,0.2529,0.2874,0.0920,0.6782,0.2299,797
2002,T.J. Tucker,MON,61.1,276,1.8571,0.1795,0.5333,0.2872,0.0893,0.0893,0.0481,0.1250,0.3990,0.3350,0.2660,0.1330,0.6305,0.2365,800
2002,Javier Vazquez,MON,230.1,971,1.0180,0.2176,0.3947,0.3877,0.1223,0.1007,0.0671,0.1364,0.3992,0.2991,0.3018,0.2016,0.5886,0.2097,801
2002,Masato Yoshii,MON,131.1,553,1.6016,0.2309,0.4734,0.2956,0.0781,0.1172,0.0732,0.1111,0.4661,0.3258,0.2081,0.1179,0.6508,0.2313,807
2002,Roger Clemens,NYY,180.0,768,1.2749,0.2141,0.4404,0.3455,0.0936,0.1053,0.0596,0.2727,0.4071,0.2846,0.3083,0.1564,0.6495,0.1941,815
2002,Orlando Hernandez,NYY,146.0,606,0.8684,0.1950,0.3741,0.4308,0.1947,0.0895,0.0303,0.3750,0.4410,0.2806,0.2784,0.2249,0.5679,0.2071,823
2002,Steve Karsay,NYY,88.1,379,2.1940,0.2132,0.5404,0.2463,0.1045,0.1045,0.0680,0.0000,0.5177,0.2234,0.2589,0.1596,0.6418,0.1986,829
2002,Ted Lilly,2 Tms,100.0,413,0.7163,0.1797,0.3424,0.4780,0.1844,0.1064,0.0495,0.2500,0.4716,0.2441,0.2843,0.1672,0.6355,0.1973,833
2002,Ramiro Mendoza,NYY,91.2,394,2.1447,0.2215,0.5309,0.2476,0.0658,0.1053,0.0736,0.3750,0.5206,0.2825,0.1968,0.1524,0.6286,0.2190,836
2002,Mike Mussina,NYY,215.2,886,1.0830,0.2156,0.4078,0.3766,0.1245,0.1120,0.0192,0.3636,0.3902,0.3118,0.2980,0.1720,0.5837,0.2442,837
2002,Andy Pettitte,NYY,134.2,570,1.4538,0.2494,0.4447,0.3059,0.0846,0.0462,0.1005,0.3333,0.4783,0.2860,0.2357,0.1808,0.6064,0.2128,840
2002,Mike Stanton,NYY,78.0,324,1.0101,0.1844,0.4098,0.4057,0.1515,0.0404,0.0500,0.1250,0.4048,0.2817,0.3135,0.1905,0.6111,0.1984,849
2002,David Wells,NYY,206.1,873,1.1197,0.1842,0.4309,0.3848,0.1544,0.0811,0.0862,0.3077,0.4606,0.2813,0.2580,0.1793,0.5831,0.2376,855
2002,Pedro Astacio,NYM,191.2,828,1.0346,0.1924,0.4107,0.3969,0.1299,0.1385,0.0418,0.2667,0.4690,0.2747,0.2563,0.1323,0.6231,0.2446,862
2002,Armando Benitez,NYM,67.1,275,0.6875,0.1718,0.3374,0.4908,0.1625,0.1000,0.0909,0.4000,0.4702,0.2262,0.3036,0.1845,0.5833,0.2321,865
2002,Jeff D'Amico,NYM,145.2,621,0.8293,0.1935,0.3656,0.4409,0.1220,0.0976,0.0529,0.2667,0.4583,0.2708,0.2708,0.1649,0.5846,0.2505,871
2002,Shawn Estes,2 Tms,160.2,713,1.7181,0.1884,0.5130,0.2986,0.1208,0.0872,0.0391,0.2308,0.4531,0.2832,0.2637,0.1328,0.6523,0.2148,873
2002,Al Leiter,NYM,204.1,868,1.2311,0.2077,0.4372,0.3551,0.1557,0.1085,0.0651,0.1818,0.4814,0.2795,0.2391,0.2233,0.5939,0.1828,883
2002,Scott Strickland,2 Tms,68.2,299,0.9733,0.2332,0.3782,0.3886,0.1867,0.0933,0.0548,0.0000,0.4205,0.3077,0.2718,0.1907,0.5722,0.2371,897
2002,Steve Trachsel,NYM,173.2,741,1.3696,0.2087,0.4574,0.3339,0.1250,0.0870,0.0675,0.1875,0.4127,0.3104,0.2769,0.1711,0.6367,0.1922,898
2002,David Weathers,NYM,77.1,331,1.6818,0.2027,0.5000,0.2973,0.1667,0.0909,0.0721,0.1111,0.3983,0.3074,0.2944,0.2121,0.5974,0.1905,902
2002,Chad Bradford,OAK,75.1,311,3.6905,0.1581,0.6624,0.1795,0.2143,0.0476,0.0774,0.5000,0.3602,0.2881,0.3517,0.2119,0.6398,0.1483,904
2002,Tim Hudson,OAK,238.1,983,2.2983,0.1997,0.5576,0.2426,0.0884,0.1050,0.0577,0.2000,0.4652,0.3049,0.2300,0.1629,0.6097,0.2273,921
2002,Billy Koch,OAK,93.2,398,1.3647,0.1796,0.4735,0.3469,0.0824,0.0824,0.1034,0.0000,0.3922,0.2980,0.3098,0.1333,0.6863,0.1804,924
2002,Cory Lidle,OAK,192.0,796,1.6374,0.2405,0.4715,0.2880,0.0824,0.0934,0.0503,0.0000,0.4469,0.2969,0.2563,0.1484,0.6359,0.2156,926
2002,Jim Mecir,OAK,67.2,304,1.5441,0.1878,0.4930,0.3192,0.1324,0.0735,0.0571,0.0000,0.4450,0.2844,0.2706,0.1835,0.6284,0.1881,930
2002,Mark Mulder,OAK,207.1,862,1.6973,0.2041,0.5008,0.2951,0.0811,0.1135,0.0892,0.1000,0.4521,0.2669,0.2810,0.1554,0.6201,0.2245,932
2002,Barry Zito,OAK,229.1,939,0.7747,0.2025,0.3482,0.4494,0.1570,0.0819,0.0793,0.3333,0.4522,0.2806,0.2672,0.1868,0.6143,0.1988,944
2002,Terry Adams,PHI,136.2,590,2.7640,0.1947,0.5913,0.2139,0.1461,0.1011,0.0854,0.1765,0.4018,0.3349,0.2633,0.1640,0.6328,0.2032,946
2002,David Coggin,PHI,77.0,339,1.7121,0.1789,0.5183,0.3028,0.1212,0.0606,0.0442,0.0000,0.4273,0.3636,0.2091,0.1324,0.6667,0.2009,951
2002,Rheal Cormier,PHI,60.0,268,2.5385,0.2247,0.5562,0.2191,0.0769,0.1538,0.0707,0.2500,0.4780,0.3187,0.2033,0.1923,0.5879,0.2198,952
2002,Brandon Duckworth,PHI,163.0,725,0.8737,0.2056,0.3704,0.4240,0.1465,0.1313,0.0694,0.1429,0.4574,0.2848,0.2578,0.1435,0.5842,0.2723,954
2002,Jose Mesa,PHI,75.2,331,1.0714,0.1982,0.4147,0.3871,0.1190,0.0595,0.0556,0.1429,0.3929,0.3259,0.2813,0.1518,0.6384,0.2098,961
2002,Brett Myers,PHI,72.0,307,1.6143,0.2043,0.4913,0.3043,0.1429,0.1571,0.0354,0.1250,0.5000,0.2521,0.2479,0.1398,0.6525,0.2076,962
2002,Vicente Padilla,PHI,206.0,862,1.9771,0.1960,0.5340,0.2701,0.1657,0.0914,0.0636,0.2222,0.3844,0.2838,0.3318,0.1607,0.6156,0.2237,964
2002,Robert Person,PHI,87.2,388,0.5694,0.1504,0.3083,0.5414,0.1458,0.0903,0.0488,0.2000,0.4133,0.2768,0.3100,0.1882,0.5609,0.2509,966
2002,Cliff Politte,2 Tms,73.2,304,0.8750,0.1709,0.3869,0.4422,0.1023,0.0568,0.0519,0.0000,0.3663,0.3317,0.3020,0.1584,0.6238,0.2178,967
2002,Joe Roa,PHI,71.1,298,0.9604,0.1951,0.3943,0.4106,0.1485,0.1089,0.0825,0.3333,0.4940,0.2811,0.2249,0.1331,0.6895,0.1774,969
2002,Carlos Silva,PHI,84.0,350,2.7143,0.2353,0.5588,0.2059,0.0536,0.0714,0.0395,0.0000,0.3675,0.3322,0.3004,0.1166,0.6714,0.2120,973
2002,Randy Wolf,PHI,210.2,855,1.0167,0.1940,0.4064,0.3997,0.1757,0.0962,0.0658,0.2000,0.3768,0.3067,0.3165,0.1569,0.5882,0.2549,976
2002,Jimmy Anderson,PIT,140.2,636,2.8585,0.1917,0.5988,0.2095,0.0755,0.1887,0.0660,0.4000,0.5067,0.2649,0.2284,0.1766,0.6123,0.2111,977
2002,Joe Beimel,PIT,85.1,389,1.8378,0.2336,0.4964,0.2701,0.1081,0.1216,0.0809,0.2308,0.4808,0.2718,0.2474,0.1638,0.6098,0.2265,979
2002,Kris Benson,PIT,130.1,576,1.1242,0.2512,0.3963,0.3525,0.1307,0.1176,0.0523,0.1000,0.4167,0.2725,0.3108,0.1512,0.5779,0.2709,982
2002,Brian Boehringer,PIT,79.2,328,0.6939,0.2420,0.3105,0.4475,0.1327,0.0510,0.0294,0.3333,0.3202,0.3728,0.3070,0.1798,0.6272,0.1930,984
2002,Josh Fogg,PIT,194.1,832,1.4038,0.1987,0.4679,0.3333,0.0817,0.1346,0.0651,0.3333,0.4330,0.2866,0.2804,0.1438,0.6531,0.2031,989
2002,Sean Lowe,2 Tms,79.1,379,2.1695,0.2780,0.4942,0.2278,0.1017,0.1525,0.0859,0.1250,0.4644,0.2884,0.2472,0.1498,0.6704,0.1798,994
2002,Brian Meadows,PIT,62.2,259,1.0946,0.2476,0.3932,0.3592,0.0676,0.0946,0.0617,0.2857,0.3897,0.2864,0.3239,0.1080,0.6714,0.2207,998
2002,Scott Sauerbeck,PIT,62.2,255,2.2703,0.2194,0.5419,0.2387,0.0541,0.1081,0.0357,0.5000,0.4777,0.3057,0.2166,0.1146,0.7134,0.1720,1007
2002,Ron Villone,PIT,93.0,399,1.3600,0.1945,0.4642,0.3413,0.0500,0.0800,0.0294,0.1667,0.3902,0.3082,0.3016,0.1541,0.5902,0.2557,1010
2002,Kip Wells,PIT,198.1,845,2.0813,0.1997,0.5406,0.2597,0.1063,0.1313,0.0691,0.2353,0.4297,0.3065,0.2638,0.1408,0.6835,0.1756,1012
2002,Mike Williams,PIT,61.1,258,1.4167,0.2162,0.4595,0.3243,0.0667,0.1000,0.0706,0.0000,0.5389,0.3109,0.1503,0.1762,0.6114,0.2124,1014
2002,Alan Embree,2 Tms,62.0,251,1.2727,0.1438,0.4795,0.3767,0.0909,0.1091,0.0571,0.3333,0.3020,0.3221,0.3758,0.1544,0.6107,0.2349,1030
2002,Jeremy Fikac,SDP,69.0,318,1.0513,0.2271,0.3961,0.3768,0.1026,0.1667,0.0854,0.1667,0.5352,0.2535,0.2113,0.1174,0.6056,0.2770,1031
2002,Bobby Jones,SDP,108.0,475,0.9861,0.2493,0.3727,0.3780,0.1181,0.1389,0.0845,0.2727,0.4286,0.2985,0.2730,0.1074,0.6573,0.2353,1039
2002,Brian Lawrence,SDP,210.0,894,2.4038,0.2015,0.5639,0.2346,0.1218,0.1026,0.0587,0.2941,0.4516,0.2991,0.2493,0.1554,0.6232,0.2214,1045
2002,Jake Peavy,SDP,97.2,430,1.2667,0.1959,0.4493,0.3547,0.1619,0.1048,0.0977,0.1250,0.4605,0.2895,0.2500,0.1480,0.6118,0.2401,1051
2002,Steve Reed,2 Tms,67.0,269,1.9583,0.2366,0.5054,0.2581,0.0625,0.0417,0.0638,0.1818,0.4619,0.3147,0.2234,0.1624,0.6904,0.1472,1053
2002,Brian Tollberg,SDP,61.2,288,1.2727,0.2152,0.4395,0.3453,0.0260,0.1429,0.0714,0.2500,0.5021,0.2809,0.2170,0.1197,0.6581,0.2222,1055
2002,Brett Tomko,SDP,204.1,871,1.3937,0.2093,0.4604,0.3303,0.1312,0.1403,0.0422,0.1429,0.4495,0.2767,0.2738,0.1567,0.6252,0.2182,1056
2002,James Baldwin,SEA,150.0,662,0.9897,0.2446,0.3757,0.3796,0.0876,0.1340,0.0677,0.1429,0.4073,0.3147,0.2780,0.0946,0.6332,0.2722,1064
2002,Ryan Franklin,SEA,118.2,495,0.8667,0.2183,0.3629,0.4188,0.1455,0.0848,0.0490,0.2222,0.4516,0.2655,0.2829,0.1687,0.6030,0.2283,1076
2002,Freddy Garcia,SEA,223.2,955,1.1579,0.2253,0.4157,0.3590,0.1255,0.1215,0.0524,0.2353,0.4695,0.2865,0.2440,0.1270,0.6291,0.2439,1077
2002,John Halama,SEA,101.0,438,1.4608,0.2417,0.4502,0.3082,0.0686,0.0882,0.0671,0.3333,0.4311,0.3144,0.2545,0.1617,0.6287,0.2096,1080
2002,Shigetoshi Hasegawa,SEA,70.1,288,1.1842,0.2207,0.4225,0.3568,0.1842,0.0526,0.0222,0.2500,0.4332,0.3226,0.2442,0.1290,0.6728,0.1982,1082
2002,Jamie Moyer,SEA,230.2,931,0.8717,0.1997,0.3727,0.4276,0.1546,0.0921,0.0453,0.2857,0.4690,0.2469,0.2841,0.1862,0.6152,0.1986,1091
2002,Joel Pineiro,SEA,194.1,812,1.3941,0.1967,0.4678,0.3355,0.1182,0.1182,0.0636,0.3000,0.3967,0.2894,0.3138,0.1528,0.6520,0.1951,1094
2002,Arthur Rhodes,SEA,69.2,257,1.4630,0.1739,0.4907,0.3354,0.1852,0.0741,0.0380,0.0000,0.3558,0.2454,0.3988,0.2025,0.5890,0.2086,1097
2002,Kazuhiro Sasaki,SEA,60.2,249,1.0678,0.1867,0.4200,0.3933,0.1017,0.1017,0.0952,0.2500,0.4221,0.2857,0.2922,0.1753,0.6234,0.2013,1098
2002,Livan Hernandez,SFG,216.0,921,1.4550,0.2394,0.4508,0.3098,0.0948,0.0900,0.0586,0.0968,0.3764,0.3202,0.3034,0.1336,0.6554,0.2110,1116
2002,Ryan Jensen,SFG,171.2,744,0.9071,0.2276,0.3674,0.4050,0.1327,0.0929,0.0341,0.2000,0.4225,0.2694,0.3081,0.1678,0.6431,0.1890,1117
2002,Robb Nen,SFG,73.2,301,1.4754,0.2176,0.4663,0.3161,0.1967,0.0328,0.0778,0.5000,0.4874,0.3065,0.2060,0.1457,0.5930,0.2613,1123
2002,Russ Ortiz,SFG,214.1,911,1.2696,0.1982,0.4485,0.3533,0.1435,0.0652,0.0514,0.0400,0.3624,0.3447,0.2929,0.1405,0.6612,0.1982,1124
2002,Felix Rodriguez,SFG,69.0,288,0.7791,0.2073,0.3472,0.4456,0.0698,0.0581,0.0448,0.2500,0.3198,0.2690,0.4112,0.1066,0.7157,0.1777,1127
2002,Kirk Rueter,SFG,203.2,846,1.3419,0.2227,0.4454,0.3319,0.0598,0.0940,0.0414,0.0000,0.3357,0.3315,0.3329,0.1217,0.6909,0.1874,1128
2002,Jason Schmidt,SFG,185.1,769,0.8276,0.2303,0.3485,0.4212,0.1478,0.0739,0.0655,0.1250,0.3775,0.2992,0.3233,0.1506,0.6466,0.2028,1131
2002,Jay Witasick,SFG,68.1,276,1.6833,0.1526,0.5316,0.3158,0.0833,0.0500,0.0396,0.2857,0.3706,0.2792,0.3503,0.1168,0.6904,0.1929,1138
2002,Tim Worrell,SFG,72.0,296,0.7551,0.1691,0.3575,0.4734,0.1122,0.0306,0.0676,0.2500,0.3460,0.3081,0.3460,0.1848,0.6351,0.1801,1139
2002,Andy Benes,STL,97.0,417,0.7710,0.1972,0.3495,0.4533,0.1450,0.0763,0.0792,0.1250,0.4613,0.3199,0.2189,0.1481,0.6229,0.2290,1144
2002,Luther Hackman,STL,81.0,366,1.1443,0.2296,0.4111,0.3593,0.1443,0.0722,0.0901,0.2857,0.4585,0.2924,0.2491,0.2029,0.5652,0.2319,1155
2002,Jason Isringhausen,STL,65.1,257,1.5472,0.1768,0.5000,0.3232,0.1698,0.0000,0.0610,0.0000,0.3588,0.3000,0.3412,0.1882,0.6412,0.1706,1158
2002,Darryl Kile,STL,84.2,364,1.1400,0.2074,0.4222,0.3704,0.1100,0.0900,0.0702,0.0000,0.4820,0.2986,0.2194,0.2014,0.5576,0.2410,1163
2002,Matt Morris,STL,210.1,890,1.7112,0.2066,0.5008,0.2926,0.0481,0.0856,0.0375,0.1000,0.3713,0.3205,0.3082,0.1109,0.6687,0.2203,1172
2002,Jason Simontacchi,STL,143.1,600,1.1294,0.2130,0.4174,0.3696,0.1059,0.1059,0.0365,0.0000,0.4423,0.2543,0.3034,0.1094,0.6502,0.2403,1181
2002,Mike Timlin,2 Tms,96.2,376,1.8851,0.1549,0.5522,0.2929,0.0690,0.1724,0.0305,0.1000,0.4919,0.3192,0.1889,0.1401,0.6189,0.2410,1187
2002,Dave Veres,STL,82.2,346,1.1852,0.2304,0.4174,0.3522,0.1235,0.1481,0.0625,0.0000,0.4619,0.2754,0.2627,0.1617,0.6468,0.1915,1188
2002,Woody Williams,STL,103.1,412,1.0696,0.1987,0.4141,0.3872,0.0957,0.0870,0.0407,0.2000,0.3550,0.3127,0.3322,0.1466,0.6840,0.1694,1190
2002,Wilson Alvarez,TBD,75.0,339,0.5868,0.1967,0.2971,0.5063,0.1157,0.1074,0.0704,0.2500,0.3416,0.2716,0.3868,0.1399,0.6008,0.2593,1193
2002,Travis Harper,TBD,85.2,394,1.0870,0.1781,0.4281,0.3938,0.1304,0.1217,0.0960,0.1667,0.4295,0.2450,0.3255,0.1246,0.6498,0.2256,1211
2002,Joe Kennedy,TBD,196.2,840,0.8723,0.2156,0.3654,0.4190,0.1460,0.0839,0.0669,0.0000,0.4273,0.2848,0.2879,0.1593,0.6328,0.2079,1217
2002,Ryan Rupe,TBD,90.0,382,1.7439,0.1877,0.5162,0.2960,0.0976,0.1341,0.0280,0.3333,0.5964,0.2143,0.1893,0.1536,0.6071,0.2393,1223
2002,Jorge Sosa,TBD,99.1,434,0.7124,0.2061,0.3303,0.4636,0.1046,0.1046,0.0550,0.0000,0.4242,0.2848,0.2909,0.1212,0.6182,0.2606,1228
2002,Tanyon Sturtze,TBD,224.0,1008,0.9327,0.2447,0.3645,0.3908,0.1178,0.1111,0.0614,0.2308,0.4269,0.2846,0.2885,0.1281,0.6507,0.2212,1230
2002,Paul Wilson,TBD,193.2,851,1.1903,0.2408,0.4126,0.3466,0.1504,0.1283,0.0632,0.3750,0.4258,0.3227,0.2515,0.1530,0.6288,0.2182,1234
2002,Esteban Yan,TBD,69.0,305,1.1711,0.2254,0.4178,0.3568,0.1579,0.1316,0.0562,0.0000,0.4818,0.3136,0.2045,0.1409,0.6182,0.2409,1236
2002,Victor Zambrano,TBD,114.0,519,1.0791,0.2104,0.4098,0.3798,0.0935,0.1079,0.0467,0.1250,0.3930,0.2834,0.3235,0.1257,0.6203,0.2540,1237
2002,Dave Burba,2 Tms,145.1,646,1.0156,0.1853,0.4105,0.4042,0.1094,0.0833,0.0410,0.3000,0.3959,0.3072,0.2969,0.1322,0.6343,0.2335,1239
2002,Chan Ho Park,TEX,145.2,666,1.1280,0.2032,0.4224,0.3744,0.1037,0.1220,0.0486,0.1667,0.5000,0.2533,0.2467,0.1267,0.5978,0.2756,1267
2002,Kenny Rogers,TEX,210.2,892,2.0782,0.2151,0.5299,0.2550,0.0670,0.1173,0.0457,0.5714,0.4683,0.2849,0.2468,0.1185,0.7010,0.1805,1277
2002,Ismael Valdez,2 Tms,196.0,818,0.9504,0.2114,0.3843,0.4043,0.1183,0.0992,0.0361,0.3636,0.3854,0.3111,0.3035,0.1489,0.6246,0.2264,1283
2002,Todd Van Poppel,TEX,72.2,325,0.8353,0.2464,0.3430,0.4106,0.0588,0.1647,0.0141,0.0000,0.3846,0.3173,0.2981,0.0865,0.6058,0.3077,1284
2002,Chris Carpenter,TOR,73.1,327,1.2469,0.2510,0.4156,0.3333,0.1358,0.1358,0.0396,0.5000,0.4980,0.2709,0.2311,0.1554,0.5538,0.2908,1292
2002,Scott Cassidy,TOR,66.0,282,0.7753,0.1728,0.3613,0.4660,0.1124,0.1348,0.0435,0.0000,0.4103,0.3077,0.2821,0.1443,0.6134,0.2423,1293
2002,Kelvim Escobar,TOR,78.0,355,1.1548,0.1697,0.4450,0.3853,0.1667,0.1190,0.0412,0.3333,0.4208,0.3122,0.2670,0.1644,0.5525,0.2831,1298
2002,Scott Eyre,2 Tms,74.2,333,1.2963,0.2051,0.4487,0.3462,0.0864,0.0494,0.0571,0.6000,0.3640,0.3138,0.3222,0.1590,0.5858,0.2552,1300
2002,Roy Halladay,TOR,239.1,993,2.9013,0.1976,0.5968,0.2057,0.1250,0.0658,0.0794,0.3529,0.4511,0.2976,0.2513,0.1483,0.6649,0.1868,1303
2002,Esteban Loaiza,TOR,151.1,670,1.3220,0.2289,0.4390,0.3321,0.1186,0.1017,0.0855,0.1250,0.4381,0.2680,0.2939,0.1296,0.6389,0.2315,1310
2002,Brandon Lyon,TOR,62.0,279,1.2405,0.2063,0.4395,0.3543,0.1139,0.1772,0.0510,0.2000,0.4342,0.3114,0.2544,0.2456,0.4868,0.2675,1312
2002,Justin Miller,TOR,102.1,469,1.3519,0.2087,0.4548,0.3364,0.1296,0.1111,0.1096,0.6667,0.4167,0.3179,0.2654,0.1548,0.6625,0.1827,1313
2002,Steve Parris,TOR,75.1,348,0.9500,0.2412,0.3696,0.3891,0.1600,0.1300,0.1053,0.4000,0.4122,0.2595,0.3282,0.1603,0.5954,0.2443,1316
2002,Luke Prokopec,TOR,71.2,336,0.7063,0.1762,0.3410,0.4828,0.1190,0.1508,0.0674,0.0000,0.3954,0.3156,0.2890,0.1298,0.5840,0.2863,1320
2002,Corey Thurman,TOR,68.0,310,0.7097,0.2129,0.3267,0.4604,0.0860,0.1183,0.0606,0.8000,0.5121,0.2415,0.2464,0.1594,0.5894,0.2512,1324
2002,Pete Walker,2 Tms,140.1,599,1.0936,0.2166,0.4092,0.3742,0.0936,0.1053,0.0428,0.2500,0.4086,0.3290,0.2624,0.1591,0.6194,0.2215,1325
2002,Joaquin Benoit,TEX,84.2,405,0.8870,0.2138,0.3696,0.4167,0.1565,0.0522,0.0588,0.2857,0.4488,0.2438,0.3074,0.1099,0.6702,0.2199,1437
2002,Aaron Harang,OAK,78.1,354,0.6852,0.2288,0.3136,0.4576,0.1574,0.0648,0.0676,0.0000,0.3636,0.2686,0.3678,0.1405,0.6446,0.2149,1451
2002,Mike Lincoln,PIT,72.1,309,1.9000,0.2335,0.5022,0.2643,0.0500,0.1167,0.0877,0.2000,0.4310,0.2888,0.2802,0.1078,0.6940,0.1983,1457
2002,Guillermo Mota,LAD,60.2,256,0.9296,0.2171,0.3771,0.4057,0.0986,0.0563,0.0606,0.0000,0.3258,0.3146,0.3596,0.1854,0.6180,0.1966,1467
2002,Rob Bell,TEX,94.0,425,1.1651,0.2484,0.4045,0.3471,0.1101,0.1468,0.0472,0.2000,0.5235,0.2696,0.2069,0.1223,0.5705,0.3072,1492
2002,John Lackey,ANA,108.1,465,1.3000,0.2853,0.4040,0.3107,0.1182,0.0909,0.0070,0.4000,0.3844,0.3036,0.3120,0.1588,0.6184,0.2228,1507
2002,Mike Maroth,DET,128.2,538,1.6299,0.2304,0.4770,0.2926,0.1260,0.0551,0.0435,0.3750,0.5023,0.2670,0.2308,0.1222,0.6787,0.1991,1508
2002,Oliver Perez,SDP,90.0,387,0.7624,0.2294,0.3333,0.4372,0.1089,0.1287,0.1039,0.1111,0.4667,0.2583,0.2750,0.1083,0.6417,0.2500,1514
2002,Kirk Saarloos,HOU,85.1,372,2.3438,0.2218,0.5455,0.2327,0.0938,0.1875,0.0133,0.5000,0.5333,0.2632,0.2035,0.1474,0.6175,0.2351,1516
2002,Shawn Sedlacek,KCR,84.1,381,0.9821,0.2014,0.3957,0.4029,0.0982,0.1429,0.0455,0.3333,0.4704,0.2648,0.2648,0.1080,0.6202,0.2718,1519
2002,Runelvys Hernandez,KCR,74.1,316,1.7206,0.2292,0.4875,0.2833,0.1029,0.1176,0.0171,0.6250,0.5040,0.2782,0.2177,0.1331,0.6210,0.2460,1528
2002,Pete Munro,HOU,80.2,347,1.8082,0.2115,0.5077,0.2808,0.0137,0.0685,0.0682,0.2500,0.4601,0.2681,0.2717,0.1377,0.6594,0.2029,1546
2002,John Stephens,BAL,65.0,281,0.8481,0.2551,0.3418,0.4031,0.0759,0.1646,0.0000,0.7500,0.4850,0.2750,0.2400,0.1500,0.6400,0.2100,1569
2003,Kevin Appier,2 Tms,111.2,499,0.7288,0.2073,0.3342,0.4585,0.1751,0.1186,0.0465,0.2857,0.4707,0.3155,0.2137,0.1374,0.6336,0.2290,3
2003,Mickey Callaway,2 Tms,60.2,284,2.0566,0.2430,0.5093,0.2477,0.0943,0.1321,0.0917,0.3333,0.3825,0.3041,0.3134,0.1475,0.5806,0.2719,7
2003,Al Levine,2 Tms,71.0,303,1.5200,0.1923,0.4872,0.3205,0.1867,0.1200,0.0526,0.4286,0.4564,0.2448,0.2988,0.2000,0.6083,0.1917,20
2003,Ramon Ortiz,ANA,180.0,814,0.9157,0.2535,0.3568,0.3897,0.1165,0.1124,0.0614,0.3333,0.4419,0.2915,0.2667,0.1674,0.5953,0.2372,27
2003,Scott Schoeneweis,2 Tms,64.2,276,2.2391,0.2240,0.5365,0.2396,0.1087,0.0652,0.0485,0.4000,0.4467,0.2640,0.2893,0.1472,0.6193,0.2335,33
2003,Aaron Sele,ANA,121.2,553,1.0570,0.2299,0.3957,0.3744,0.0949,0.1076,0.0599,0.6250,0.4047,0.2279,0.3674,0.1326,0.6070,0.2605,34
2003,Scot Shields,ANA,148.1,609,1.7087,0.2270,0.4876,0.2854,0.1260,0.0945,0.0461,0.4000,0.4440,0.2593,0.2967,0.1407,0.6396,0.2198,35
2003,Jarrod Washburn,ANA,207.1,876,0.7065,0.2243,0.3211,0.4545,0.1129,0.1097,0.0502,0.0000,0.4335,0.2673,0.2991,0.1676,0.5723,0.2601,40
2003,Ben Weber,ANA,80.1,332,2.4310,0.2165,0.5551,0.2283,0.0690,0.1207,0.0922,0.4000,0.4811,0.3030,0.2159,0.1667,0.6439,0.1894,41
