Season,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2011,John McDonald,2 Tms,245.00,0.9024,0.2000,0.3795,0.4205,0.1463,0.0244,0.0676,0.4000,0.5024,0.3073,0.1902,0.2488,0.6244,0.1268,395.00
2011,Jim Thome,2 Tms,324.00,1.2029,0.1828,0.4462,0.3710,0.0580,0.2174,0.0602,0.0000,0.3925,0.3441,0.2634,0.1935,0.4355,0.3710,409.00
2011,Todd Helton,COL,491.00,0.9333,0.2709,0.3520,0.3771,0.0815,0.1037,0.0159,0.0000,0.3073,0.3547,0.3380,0.1620,0.5363,0.3017,432.00
2011,Juan Pierre,CHW,711.00,2.0556,0.2115,0.5305,0.2581,0.0764,0.0139,0.0743,0.3548,0.3645,0.3274,0.3081,0.2597,0.6016,0.1387,443.00
2011,Juan Uribe,LAD,295.00,1.0115,0.1745,0.4151,0.4104,0.1839,0.0460,0.0227,0.0000,0.3491,0.3774,0.2736,0.2830,0.5189,0.1981,454.00
2011,Brandon Inge,DET,303.00,0.7473,0.1970,0.3434,0.4596,0.1648,0.0330,0.0735,0.0000,0.4877,0.2759,0.2365,0.2217,0.5369,0.2414,470.00
2011,Alex Gonzalez,ATL,593.00,0.8973,0.1986,0.3790,0.4224,0.1784,0.0811,0.0602,0.1667,0.4527,0.3423,0.2050,0.2568,0.5158,0.2275,520.00
2011,Derrek Lee,2 Tms,477.00,0.8014,0.2256,0.3445,0.4299,0.0284,0.1348,0.0442,0.0000,0.3567,0.3841,0.2591,0.1677,0.5488,0.2835,525.00
2011,Lance Berkman,STL,587.00,0.9872,0.2211,0.3869,0.3920,0.0833,0.1987,0.0649,1.0000,0.3960,0.3784,0.2256,0.2281,0.4236,0.3484,548.00
2011,Carlos Beltran,2 Tms,598.00,1.0117,0.2110,0.3968,0.3922,0.1287,0.1287,0.0809,0.0000,0.4908,0.3532,0.1560,0.1904,0.4427,0.3670,589.00
2011,Raul Ibanez,PHI,575.00,1.3311,0.1889,0.4631,0.3479,0.1258,0.1325,0.0398,0.0000,0.4424,0.3641,0.1935,0.1866,0.5369,0.2765,607.00
2011,Adrian Beltre,TEX,525.00,0.8564,0.1810,0.3778,0.4412,0.1077,0.1641,0.0719,0.0000,0.3914,0.3846,0.2240,0.2262,0.4276,0.3462,639.00
2011,J.P. Arencibia,TOR,486.00,0.6923,0.1565,0.3450,0.4984,0.1346,0.1474,0.0556,0.0000,0.4984,0.2907,0.2109,0.2077,0.4824,0.3099,697.00
2011,Casey Blake,LAD,239.00,1.3396,0.1895,0.4641,0.3464,0.1132,0.0755,0.0563,0.1429,0.3938,0.3438,0.2625,0.2125,0.5438,0.2438,719.00
2011,Torii Hunter,LAA,649.00,1.3709,0.2097,0.4570,0.3333,0.1391,0.1523,0.0483,0.4000,0.4039,0.3734,0.2227,0.2293,0.4476,0.3231,731.00
2011,David Ortiz,BOS,605.00,1.0964,0.2144,0.4108,0.3747,0.0663,0.1747,0.0385,0.0000,0.4312,0.3318,0.2370,0.1670,0.4470,0.3860,745.00
2011,A.J. Pierzynski,CHW,500.00,1.7742,0.2092,0.5057,0.2851,0.0726,0.0645,0.0136,0.0000,0.3895,0.3417,0.2688,0.2073,0.5718,0.2210,746.00
2011,Orlando Cabrera,2 Tms,477.00,1.4318,0.1873,0.4785,0.3342,0.0758,0.0379,0.0529,0.4000,0.4500,0.3675,0.1825,0.2325,0.6125,0.1550,766.00
2011,Endy Chavez,TEX,274.00,1.6462,0.2000,0.4977,0.3023,0.1077,0.0769,0.1121,0.3158,0.3504,0.4017,0.2479,0.3077,0.5214,0.1709,768.00
2011,Vladimir Guerrero,BAL,590.00,1.5273,0.1824,0.4941,0.3235,0.1394,0.0788,0.0357,0.0000,0.3510,0.3941,0.2549,0.2686,0.5039,0.2275,778.00
2011,Brandon Phillips,CIN,675.00,1.2973,0.1981,0.4528,0.3491,0.0541,0.0973,0.0708,0.0000,0.3134,0.3526,0.3340,0.2201,0.5075,0.2724,791.00
2011,Derek Jeter,NYY,607.00,3.3605,0.1901,0.6242,0.1857,0.0233,0.0698,0.0796,0.4545,0.2911,0.3987,0.3101,0.2764,0.5232,0.2004,826.00
2011,Jorge Posada,NYY,387.00,1.2500,0.1667,0.4630,0.3704,0.0600,0.1400,0.0320,0.0000,0.4444,0.3074,0.2481,0.2370,0.4852,0.2778,841.00
2011,Juan Rivera,2 Tms,521.00,1.2270,0.2130,0.4336,0.3534,0.1631,0.0780,0.0405,0.0000,0.4687,0.3358,0.1955,0.2707,0.4912,0.2381,843.00
2011,Alfonso Soriano,CHC,508.00,0.5699,0.1978,0.2912,0.5110,0.0860,0.1398,0.0472,0.0000,0.4698,0.3352,0.1951,0.1758,0.5412,0.2830,847.00
2011,Brennan Boesch,DET,472.00,1.1037,0.1816,0.4294,0.3890,0.0815,0.1185,0.0738,0.5000,0.4183,0.3324,0.2493,0.1834,0.5244,0.2923,914.00
2011,Ramon Hernandez,CIN,328.00,1.8000,0.1892,0.5212,0.2896,0.0933,0.1600,0.0519,0.0000,0.3707,0.3938,0.2355,0.2510,0.5097,0.2394,918.00
2011,Carlos Pena,CHC,606.00,0.7885,0.1545,0.3727,0.4727,0.0962,0.1795,0.0163,0.8000,0.5059,0.3088,0.1853,0.1706,0.4059,0.4235,934.00
2011,Miguel Tejada,SFG,343.00,1.7556,0.1329,0.5524,0.3147,0.1333,0.0444,0.0633,0.4286,0.3652,0.3447,0.2901,0.3311,0.4915,0.1775,941.00
2011,Bobby Abreu,LAA,585.00,1.4919,0.2097,0.4731,0.3171,0.0484,0.0645,0.0432,0.5000,0.3155,0.3842,0.3003,0.2137,0.5445,0.2417,945.00
2011,Pat Burrell,SFG,219.00,0.7925,0.1880,0.3590,0.4530,0.1887,0.1321,0.1190,0.0000,0.4957,0.3419,0.1624,0.2479,0.4188,0.3333,949.00
2011,Marlon Byrd,CHC,482.00,1.7788,0.2168,0.5014,0.2818,0.0769,0.0865,0.1027,0.0000,0.3962,0.3854,0.2183,0.2803,0.5337,0.1860,950.00
2011,Matt Downs,HOU,222.00,0.7639,0.1699,0.3595,0.4706,0.1944,0.1389,0.0909,0.0000,0.5098,0.3333,0.1569,0.2745,0.4118,0.3137,957.00
2011,Scott Rolen,CIN,269.00,0.9333,0.2055,0.3836,0.4110,0.1222,0.0556,0.0714,0.0000,0.4110,0.3653,0.2237,0.1872,0.5525,0.2603,970.00
2011,Jimmy Rollins,PHI,631.00,0.9469,0.2020,0.3881,0.4099,0.1014,0.0773,0.0561,0.8333,0.4873,0.3386,0.1742,0.2309,0.5166,0.2524,971.00
2011,Aramis Ramirez,CHC,626.00,0.7917,0.2321,0.3393,0.4286,0.1528,0.1204,0.0526,0.0000,0.4008,0.3750,0.2242,0.2341,0.4782,0.2877,1002.00
2011,Jack Wilson,2 Tms,232.00,1.5370,0.2081,0.4798,0.3121,0.2407,0.0000,0.1084,0.2000,0.3552,0.3115,0.3333,0.3333,0.5191,0.1475,1017.00
2011,Mark Kotsay,MIL,255.00,1.4265,0.2029,0.4686,0.3285,0.0147,0.0441,0.0412,0.0000,0.3527,0.3961,0.2512,0.2029,0.5459,0.2512,1042.00
2011,Willie Bloomquist,ARI,381.00,1.8961,0.2517,0.4899,0.2584,0.1169,0.0519,0.0548,0.4000,0.2145,0.4389,0.3465,0.3135,0.5248,0.1617,1066.00
2011,Mike Cameron,2 Tms,269.00,0.6353,0.2191,0.3034,0.4775,0.1176,0.1059,0.0556,0.0000,0.5000,0.2692,0.2308,0.2143,0.4835,0.3022,1070.00
2011,Ichiro Suzuki,SEA,721.00,2.8425,0.1907,0.5987,0.2106,0.1417,0.0394,0.0970,0.4000,0.2985,0.3915,0.3100,0.3230,0.5563,0.1207,1101.00
2011,Yorvit Torrealba,TEX,419.00,1.7667,0.2500,0.4789,0.2711,0.0889,0.0778,0.0377,0.0000,0.3473,0.3653,0.2874,0.2425,0.5479,0.2096,1135.00
2011,Rick Ankiel,WSN,415.00,1.1545,0.1596,0.4504,0.3901,0.1364,0.0818,0.0787,0.1667,0.3993,0.3854,0.2153,0.2500,0.4965,0.2535,1142.00
2011,J.D. Drew,BOS,286.00,1.4394,0.1615,0.4948,0.3438,0.1667,0.0606,0.0526,0.0000,0.4041,0.4145,0.1813,0.2435,0.5492,0.2073,1152.00
2011,Placido Polanco,PHI,523.00,1.3261,0.2569,0.4236,0.3194,0.0507,0.0362,0.0546,0.0000,0.2581,0.4401,0.3018,0.2373,0.6359,0.1267,1176.00
2011,Albert Pujols,STL,651.00,1.1683,0.1705,0.4470,0.3826,0.1040,0.1832,0.0508,0.0000,0.4223,0.3996,0.1780,0.2064,0.4886,0.3049,1177.00
2011,Edgar Renteria,CIN,333.00,1.3333,0.2222,0.4444,0.3333,0.1795,0.0641,0.0673,0.3333,0.3868,0.3909,0.2222,0.2716,0.5802,0.1481,1178.00
2011,Chris Johnson,HOU,405.00,1.5172,0.2316,0.4632,0.3053,0.0345,0.0805,0.0606,0.0000,0.3895,0.3474,0.2632,0.2281,0.4807,0.2912,1191.00
2011,Carl Crawford,BOS,539.00,1.3986,0.1807,0.4777,0.3416,0.0797,0.0797,0.0933,0.0000,0.3480,0.3578,0.2941,0.2598,0.4853,0.2549,1201.00
2011,Aubrey Huff,SFG,579.00,1.2364,0.1595,0.4647,0.3759,0.1576,0.0727,0.0392,0.0000,0.5023,0.3227,0.1750,0.2818,0.4864,0.2318,1213.00
2011,Ryan Ludwick,2 Tms,558.00,0.7241,0.1935,0.3387,0.4677,0.1092,0.0747,0.0397,0.0000,0.4011,0.3770,0.2219,0.1845,0.5481,0.2674,1260.00
2011,Alex Rodriguez,NYY,428.00,1.3091,0.1419,0.4865,0.3716,0.0727,0.1455,0.0833,0.0000,0.4020,0.3750,0.2230,0.2399,0.4797,0.2804,1274.00
2011,Mark Teixeira,NYY,684.00,0.7456,0.1828,0.3491,0.4682,0.1184,0.1711,0.0412,0.0000,0.5236,0.2834,0.1930,0.2094,0.4887,0.3018,1281.00
2011,Michael Young,TEX,689.00,1.7852,0.2616,0.4733,0.2651,0.0134,0.0738,0.0902,0.0000,0.2954,0.3808,0.3238,0.1833,0.5605,0.2562,1286.00
2011,Eric Hinske,ATL,264.00,1.2931,0.1939,0.4545,0.3515,0.0690,0.1724,0.0000,1.0000,0.5181,0.2771,0.2048,0.1867,0.5241,0.2892,1305.00
2011,Orlando Hudson,SDP,454.00,2.1905,0.1519,0.5823,0.2658,0.0714,0.0833,0.0598,0.0000,0.4075,0.3511,0.2414,0.3072,0.5078,0.1850,1307.00
2011,Vernon Wells,LAA,529.00,0.8227,0.1232,0.3957,0.4810,0.1823,0.1232,0.0898,0.0000,0.4858,0.3294,0.1848,0.2749,0.4739,0.2512,1326.00
2011,Jayson Werth,WSN,649.00,1.0675,0.1679,0.4296,0.4025,0.0982,0.1227,0.0862,0.0000,0.3679,0.3951,0.2370,0.2420,0.4914,0.2667,1327.00
2011,Miguel Cairo,CIN,276.00,1.2208,0.1896,0.4455,0.3649,0.1169,0.1039,0.0532,0.2500,0.3349,0.4047,0.2605,0.2605,0.5442,0.1953,1412.00
2011,Ramon Santiago,DET,294.00,1.2237,0.2140,0.4326,0.3535,0.1316,0.0658,0.0753,0.1000,0.4426,0.3149,0.2426,0.2809,0.5319,0.1872,1417.00
2011,Wilson Ramos,WSN,435.00,1.4018,0.1460,0.4984,0.3556,0.0714,0.1339,0.0382,0.0000,0.3605,0.3574,0.2821,0.2163,0.5235,0.2602,1433.00
2011,Mark Ellis,2 Tms,519.00,1.2483,0.1728,0.4593,0.3679,0.1141,0.0470,0.0645,0.0000,0.3918,0.3413,0.2668,0.2524,0.5625,0.1851,1443.00
2011,Andres Torres,SFG,398.00,0.9038,0.1574,0.4000,0.4426,0.1058,0.0385,0.0426,0.3636,0.4786,0.3113,0.2101,0.2062,0.5720,0.2218,1488.00
2011,Ty Wigginton,COL,446.00,1.2807,0.1824,0.4591,0.3585,0.1491,0.1316,0.0548,0.0000,0.4483,0.3480,0.2038,0.2790,0.4295,0.2915,1491.00
2011,Michael Cuddyer,MIN,584.00,1.4422,0.1785,0.4851,0.3364,0.1088,0.1361,0.0896,0.0000,0.3982,0.3387,0.2632,0.2746,0.4714,0.2540,1534.00
2011,Marco Scutaro,BOS,445.00,1.3360,0.1911,0.4626,0.3463,0.1040,0.0560,0.0719,0.0000,0.3811,0.3703,0.2486,0.2270,0.5568,0.2162,1555.00
2011,Jack Cust,SEA,270.00,1.2600,0.1812,0.4565,0.3623,0.0200,0.0600,0.0476,0.0000,0.3913,0.2899,0.3188,0.1232,0.5072,0.3696,1564.00
2011,Coco Crisp,OAK,583.00,1.2420,0.2397,0.4212,0.3391,0.1019,0.0510,0.0821,0.3846,0.4202,0.3718,0.2080,0.1996,0.5567,0.2437,1572.00
2011,Travis Hafner,CLE,368.00,1.1778,0.2097,0.4274,0.3629,0.0556,0.1444,0.0566,0.0000,0.4435,0.3629,0.1935,0.1895,0.5121,0.2984,1573.00
2011,Chone Figgins,SEA,313.00,1.5921,0.1826,0.5021,0.3154,0.1579,0.0132,0.0496,0.2222,0.3040,0.3560,0.3400,0.3160,0.5280,0.1560,1580.00
2011,Jamey Carroll,LAD,510.00,1.8750,0.2353,0.4987,0.2660,0.0288,0.0000,0.0872,0.2500,0.2581,0.4069,0.3350,0.2630,0.6278,0.1092,1591.00
2011,Bill Hall,2 Tms,199.00,1.1087,0.2114,0.4146,0.3740,0.1522,0.0435,0.0588,0.0000,0.3902,0.3089,0.3008,0.2683,0.4309,0.3008,1605.00
2011,Omar Infante,FLA,640.00,1.1913,0.2183,0.4250,0.3567,0.1202,0.0383,0.1239,0.2083,0.4507,0.3389,0.2104,0.2048,0.5773,0.2179,1609.00
2011,Lyle Overbay,2 Tms,440.00,1.3056,0.1863,0.4608,0.3529,0.0648,0.0833,0.0426,0.0000,0.3831,0.3571,0.2597,0.1786,0.5260,0.2955,1617.00
2011,Freddy Sanchez,SFG,261.00,1.5455,0.1805,0.4976,0.3220,0.0758,0.0455,0.0588,0.0000,0.3429,0.3429,0.3143,0.2143,0.5952,0.1905,1624.00
2011,Miguel Olivo,SEA,507.00,0.9091,0.1453,0.4070,0.4477,0.1039,0.1234,0.0786,0.5000,0.4509,0.3671,0.1821,0.2399,0.4740,0.2861,1638.00
2011,Xavier Nady,ARI,223.00,1.2623,0.1585,0.4695,0.3720,0.0984,0.0656,0.0779,0.0000,0.3293,0.3659,0.3049,0.2683,0.4512,0.2805,1658.00
2011,Hideki Matsui,OAK,585.00,1.1605,0.2081,0.4253,0.3665,0.1173,0.0741,0.0479,0.0000,0.3914,0.3507,0.2579,0.2715,0.4683,0.2602,1659.00
2011,Shane Victorino,PHI,586.00,1.0105,0.1579,0.4232,0.4189,0.1257,0.0890,0.0622,0.0000,0.4502,0.3225,0.2273,0.2381,0.5411,0.2208,1677.00
2011,Chase Utley,PHI,454.00,0.8896,0.1275,0.4108,0.4618,0.0736,0.0675,0.0207,0.0000,0.4379,0.3277,0.2345,0.1977,0.5113,0.2910,1679.00
2011,Reed Johnson,CHC,266.00,1.2344,0.2143,0.4341,0.3516,0.1563,0.0781,0.0886,0.4000,0.4813,0.3102,0.2086,0.2674,0.4545,0.2781,1702.00
2011,Jason Bay,NYM,509.00,1.0735,0.1730,0.4282,0.3988,0.0662,0.0882,0.0959,0.0000,0.4591,0.3304,0.2105,0.2018,0.5585,0.2398,1717.00
2011,Jose Reyes,NYM,586.00,1.1436,0.2114,0.4207,0.3679,0.1160,0.0387,0.0870,0.6000,0.3944,0.3745,0.2311,0.2749,0.4900,0.2351,1736.00
2011,Justin Morneau,MIN,288.00,0.7573,0.1847,0.3514,0.4640,0.1359,0.0388,0.0513,0.0000,0.4324,0.3198,0.2477,0.2568,0.5180,0.2252,1737.00
2011,Jhonny Peralta,DET,576.00,0.8093,0.2005,0.3576,0.4419,0.1134,0.1082,0.0446,0.0000,0.4920,0.3462,0.1617,0.2232,0.5353,0.2415,1738.00
2011,Miguel Cabrera,DET,688.00,1.3030,0.2213,0.4406,0.3381,0.0545,0.1818,0.0419,0.0000,0.3852,0.3545,0.2602,0.1824,0.4488,0.3689,1744.00
2011,Cody Ross,SFG,461.00,0.7020,0.1763,0.3397,0.4840,0.1258,0.0927,0.1038,0.0000,0.4551,0.3750,0.1699,0.2596,0.4840,0.2564,1760.00
2011,Laynce Nix,WSN,351.00,0.8762,0.1959,0.3755,0.4286,0.1048,0.1524,0.0652,0.0000,0.4531,0.3347,0.2122,0.2612,0.4531,0.2857,1766.00
2011,Matt Diaz,2 Tms,268.00,2.0385,0.2139,0.5274,0.2587,0.0385,0.0000,0.0755,0.0000,0.2886,0.3184,0.3930,0.1891,0.6517,0.1592,1771.00
2011,Humberto Quintero,HOU,272.00,1.7302,0.1770,0.5215,0.3014,0.0159,0.0317,0.0183,0.3333,0.3113,0.3915,0.2972,0.2642,0.5425,0.1934,1824.00
2011,David DeJesus,OAK,506.00,1.1538,0.2023,0.4274,0.3704,0.1000,0.0769,0.0400,0.3846,0.3626,0.3571,0.2802,0.1758,0.5824,0.2418,1825.00
2011,Clint Barmes,HOU,495.00,0.6568,0.2157,0.3109,0.4734,0.1598,0.0710,0.0360,0.2000,0.4448,0.3564,0.1989,0.2680,0.5470,0.1851,1830.00
2011,Aaron Miles,LAD,490.00,1.8070,0.2118,0.5074,0.2808,0.1228,0.0263,0.0583,0.4286,0.3196,0.3535,0.3269,0.2857,0.5811,0.1332,1844.00
2011,Jonny Gomes,2 Tms,372.00,0.6961,0.1801,0.3365,0.4834,0.0980,0.1373,0.0986,0.0000,0.4502,0.3081,0.2417,0.2085,0.5071,0.2844,1845.00
2011,Rickie Weeks Jr.,MIL,515.00,1.3659,0.1662,0.4814,0.3524,0.1220,0.1626,0.0952,0.0000,0.4171,0.3286,0.2543,0.2600,0.4400,0.3000,1849.00
2011,Joe Mauer,MIN,333.00,2.5714,0.2308,0.5538,0.2154,0.0000,0.0536,0.0417,0.0000,0.2538,0.3962,0.3500,0.1885,0.6038,0.2077,1857.00
2011,Wilson Betemit,2 Tms,359.00,1.1687,0.1928,0.4350,0.3722,0.1205,0.0964,0.0928,0.0000,0.4260,0.3363,0.2377,0.2556,0.4978,0.2466,1861.00
2011,Wilson Valdez,PHI,300.00,4.3939,0.2261,0.6304,0.1435,0.0606,0.0303,0.0621,0.1818,0.3527,0.3776,0.2697,0.2822,0.5353,0.1826,1863.00
2011,Matt Holliday,STL,516.00,1.3697,0.2056,0.4592,0.3352,0.1008,0.1849,0.0307,0.0000,0.3887,0.3437,0.2676,0.1803,0.4930,0.3268,1873.00
2011,Josh Hamilton,TEX,538.00,1.0987,0.2104,0.4134,0.3762,0.0461,0.1645,0.0778,0.0000,0.3960,0.3267,0.2772,0.1683,0.5396,0.2921,1875.00
2011,Brad Hawpe,SDP,216.00,1.1957,0.2109,0.4297,0.3594,0.0217,0.0870,0.0545,0.0000,0.4219,0.3047,0.2734,0.1719,0.5859,0.2422,1885.00
2011,Jose Bautista,TOR,655.00,0.7853,0.1601,0.3695,0.4704,0.1518,0.2251,0.0800,0.0000,0.5148,0.2857,0.1995,0.2266,0.3818,0.3916,1887.00
2011,Adrian Gonzalez,BOS,715.00,1.4545,0.2121,0.4669,0.3210,0.0545,0.1636,0.0375,1.0000,0.3740,0.3469,0.2791,0.1841,0.5019,0.3140,1908.00
2011,Casey Kotchman,TBR,563.00,2.1593,0.1831,0.5584,0.2586,0.1150,0.0885,0.0697,0.0000,0.3913,0.3638,0.2449,0.2494,0.5332,0.2174,1930.00
2011,Kevin Youkilis,BOS,517.00,1.0938,0.2000,0.4179,0.3821,0.0625,0.1328,0.0571,0.0000,0.4746,0.3254,0.2000,0.1761,0.4866,0.3373,1935.00
2011,Corey Hart,MIL,551.00,1.2803,0.2058,0.4459,0.3483,0.0682,0.1970,0.0769,0.0000,0.4581,0.3168,0.2251,0.1728,0.4817,0.3455,1945.00
2011,Desmond Jennings,TBR,287.00,1.3438,0.1758,0.4725,0.3516,0.0938,0.1563,0.0465,0.4444,0.3822,0.3089,0.3089,0.2565,0.5131,0.2304,1965.00
2011,John Buck,FLA,530.00,1.0000,0.1818,0.4091,0.4091,0.1181,0.1111,0.0417,0.0000,0.3757,0.3729,0.2514,0.2147,0.5000,0.2853,2041.00
2011,Jeff Baker,CHC,212.00,1.7045,0.2372,0.4808,0.2821,0.0682,0.0682,0.0400,0.0000,0.3782,0.3462,0.2756,0.2436,0.4872,0.2692,2073.00
2011,Alex Rios,CHW,570.00,1.0753,0.1839,0.4228,0.3932,0.1290,0.0699,0.0500,0.0000,0.4672,0.3383,0.1945,0.2389,0.5391,0.2220,2090.00
2011,Josh Willingham,OAK,563.00,0.7229,0.1734,0.3468,0.4798,0.1506,0.1747,0.0250,0.0000,0.5231,0.3006,0.1763,0.1994,0.4509,0.3497,2103.00
2011,Ryan Doumit,PIT,236.00,1.2308,0.2077,0.4372,0.3552,0.0615,0.1231,0.0250,0.0000,0.4946,0.3261,0.1793,0.2228,0.4402,0.3370,2113.00
2011,Ronny Paulino,NYM,248.00,1.2687,0.2124,0.4404,0.3472,0.0299,0.0299,0.0235,0.0000,0.2887,0.4330,0.2784,0.2216,0.5000,0.2784,2129.00
2011,Delmon Young,2 Tms,503.00,1.3261,0.1832,0.4656,0.3511,0.1232,0.0870,0.0765,0.0000,0.3842,0.3511,0.2646,0.2774,0.4885,0.2341,2140.00
2011,Edwin Encarnacion,TOR,530.00,0.8222,0.1941,0.3636,0.4423,0.1722,0.0944,0.0608,0.0000,0.4840,0.3219,0.1941,0.2359,0.4595,0.3047,2151.00
2011,Ryan Howard,PHI,644.00,1.0329,0.2077,0.4026,0.3897,0.0263,0.2171,0.0191,0.0000,0.4538,0.3436,0.2026,0.1359,0.5026,0.3615,2154.00
2011,Greg Dobbs,FLA,439.00,1.3113,0.2576,0.4212,0.3212,0.1226,0.0755,0.0144,0.3333,0.3754,0.3483,0.2763,0.2072,0.5946,0.1982,2158.00
2011,Jason Kubel,MIN,401.00,0.8197,0.2128,0.3546,0.4326,0.0410,0.0984,0.0200,0.0000,0.4078,0.3688,0.2234,0.1844,0.5248,0.2908,2161.00
2011,Ronny Cedeno,PIT,454.00,1.2925,0.2334,0.4322,0.3344,0.1415,0.0189,0.0584,0.2857,0.2810,0.3958,0.3233,0.3051,0.5438,0.1511,2179.00
2011,Grady Sizemore,CLE,295.00,0.9367,0.1774,0.3978,0.4247,0.1519,0.1266,0.0405,0.0000,0.4624,0.3602,0.1774,0.2366,0.4677,0.2957,2197.00
2011,Don Kelly,DET,281.00,0.5981,0.2262,0.2896,0.4842,0.1215,0.0654,0.0625,0.0909,0.3060,0.3621,0.3319,0.2586,0.5819,0.1595,2216.00
2011,Ryan Raburn,DET,418.00,0.7705,0.2059,0.3456,0.4485,0.1393,0.1148,0.0319,0.1250,0.4607,0.2750,0.2643,0.2321,0.4857,0.2821,2218.00
2011,Jason Bourgeois,HOU,252.00,2.4286,0.2038,0.5640,0.2322,0.1429,0.0204,0.1176,0.4286,0.3394,0.3532,0.3073,0.3119,0.5275,0.1606,2225.00
2011,Kelly Johnson,2 Tms,613.00,0.9737,0.2042,0.3926,0.4032,0.0461,0.1382,0.0743,0.4444,0.4041,0.3549,0.2409,0.2021,0.5000,0.2979,2234.00
2011,Matt Treanor,2 Tms,242.00,1.7750,0.2345,0.4897,0.2759,0.1750,0.0750,0.0845,0.0000,0.4371,0.2980,0.2649,0.2252,0.5762,0.1987,2265.00
2011,Matt LaPorta,CLE,385.00,0.6947,0.1778,0.3370,0.4852,0.1603,0.0840,0.0769,0.0000,0.4519,0.3185,0.2296,0.2444,0.4481,0.3074,2280.00
2011,Carlos Santana,CLE,658.00,1.1183,0.1537,0.4468,0.3995,0.1716,0.1598,0.0159,0.6667,0.5070,0.3052,0.1878,0.2512,0.4366,0.3122,2396.00
2011,Jose Tabata,PIT,382.00,2.7833,0.1685,0.6117,0.2198,0.0167,0.0667,0.0838,0.5000,0.2888,0.3899,0.3213,0.2455,0.5307,0.2238,2411.00
2011,Darwin Barney,CHC,571.00,1.7308,0.2316,0.4870,0.2814,0.1308,0.0154,0.0800,0.0909,0.2960,0.3996,0.3044,0.2600,0.6152,0.1247,2430.00
2011,Nelson Cruz,TEX,513.00,0.9677,0.1575,0.4144,0.4282,0.1032,0.1871,0.0600,0.0000,0.3785,0.3867,0.2348,0.2569,0.4337,0.3094,2434.00
2011,Maicer Izturis,LAA,494.00,1.0272,0.2300,0.3902,0.3798,0.0816,0.0340,0.0662,0.0000,0.3557,0.4253,0.2191,0.2603,0.5541,0.1856,2437.00
2011,Pedro Alvarez,PIT,262.00,2.1795,0.1948,0.5519,0.2532,0.1026,0.1026,0.0588,0.0000,0.4872,0.3333,0.1795,0.2500,0.4615,0.2885,2495.00
2011,Jemile Weeks,OAK,437.00,1.0787,0.2326,0.3983,0.3692,0.0630,0.0157,0.0657,0.5000,0.3114,0.4057,0.2829,0.2114,0.5943,0.1943,2498.00
2011,Lucas Duda,NYM,347.00,0.7870,0.2249,0.3414,0.4337,0.0833,0.0926,0.0706,0.0000,0.4280,0.3440,0.2280,0.1800,0.5440,0.2760,2502.00
2011,Hank Conger,LAA,197.00,0.8852,0.1786,0.3857,0.4357,0.1148,0.0984,0.0741,0.5000,0.5282,0.2676,0.2042,0.2817,0.5282,0.1901,2505.00
2011,Bryan Petersen,FLA,241.00,1.0526,0.2500,0.3846,0.3654,0.1053,0.0351,0.0667,0.2000,0.3913,0.3789,0.2298,0.2857,0.5093,0.2050,2567.00
2011,Peter Bourjos,LAA,552.00,1.2835,0.1667,0.4684,0.3649,0.1181,0.0945,0.1350,0.4474,0.4249,0.3627,0.2124,0.2979,0.4741,0.2280,2578.00
2011,Carlos Ruiz,PHI,472.00,1.1185,0.2099,0.4171,0.3729,0.1333,0.0444,0.0464,0.2500,0.3388,0.3661,0.2951,0.2240,0.5082,0.2678,2579.00
2011,Garrett Jones,PIT,478.00,0.7931,0.1950,0.3560,0.4489,0.0828,0.1103,0.0435,0.0000,0.4675,0.3344,0.1981,0.1950,0.5077,0.2972,2714.00
2011,Travis Snider,TOR,202.00,1.2653,0.1654,0.4662,0.3684,0.1429,0.0612,0.0323,0.0000,0.4030,0.3358,0.2612,0.2537,0.5000,0.2463,2830.00
2011,Scott Sizemore,2 Tms,429.00,1.1935,0.2000,0.4353,0.3647,0.0860,0.1183,0.0991,0.2857,0.3359,0.3588,0.3053,0.2099,0.5344,0.2557,2881.00
2011,Angel Pagan,NYM,532.00,0.8521,0.2403,0.3495,0.4102,0.0769,0.0414,0.0833,0.3846,0.3718,0.3718,0.2565,0.2353,0.5576,0.2071,2918.00
2011,Michael Morse,WSN,575.00,1.2055,0.1950,0.4400,0.3650,0.0479,0.2123,0.0341,0.0000,0.3725,0.3700,0.2575,0.2000,0.4425,0.3575,3035.00
2011,Mike Napoli,TEX,432.00,0.9492,0.1958,0.3916,0.4126,0.0508,0.2542,0.0536,0.0000,0.4126,0.3357,0.2517,0.1888,0.4615,0.3497,3057.00
2011,Mitch Moreland,TEX,512.00,1.0265,0.1796,0.4155,0.4048,0.0795,0.1060,0.0645,0.5000,0.4271,0.3475,0.2255,0.2016,0.5305,0.2679,3086.00
2011,Jose Lopez,2 Tms,242.00,1.1538,0.1724,0.4433,0.3842,0.0897,0.1026,0.0889,0.5000,0.5122,0.3610,0.1268,0.2439,0.4927,0.2634,3114.00
2011,Jesus Guzman,SDP,271.00,1.1622,0.2195,0.4195,0.3610,0.1216,0.0676,0.0465,0.0000,0.3951,0.4098,0.1951,0.2341,0.5171,0.2488,3118.00
